0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,date
0,0,0,0,0,0.111718063,0.049016357,0,0,0.028703204,0.130268562,0.279991591,0.399509788,0.435933228,0.386181122,0.467928207,0.482747237,0.52659574,0.512915523,0.490497236,0.642245533,0.475368446,0.596330259,0.482733316,0.53073723,0.53256176,0.562463454,0.662532456,0.714903547,0.535160886,0.700997048,1.203275611,1.362032644,1.150687662,1.091241128,1.056102985,1.041578221,1.039744072,1.121116825,1.16683398,1,12/26/19
1.942735243,2.022276623,1.653300521,2.029839203,1.762389805,1.650542768,1.812046658,1.627940406,1.678318385,1.616540618,1.952588914,1.766970519,1.881611791,0.086436496,0.170007757,0.177672393,0.135904029,0.059475842,0.16860222,-0.021859877,0.221424531,0.016041103,0.107522905,-0.009323895,0.025272457,-0.008189902,0.076120119,0.038874857,0.057382248,0.067018568,-0.004431419,0.007405444,0.019835342,0.003876445,-0.002286029,-0.030104471,0.075868231,0.090759594,0.165093471,0.014919598,2,12/26/19
1.055496623,0.963678097,0.889468914,1.038062962,0.876887372,0.86723121,0.921207806,0.923066266,1.063552156,0.990151264,0.856757934,0.921508186,0.984828162,1.068302545,1.16029988,0.852916534,1.077627111,0.989839949,0.861497972,0.870426252,1.125245654,0.930918773,0.992109757,0.927054782,0.868338073,1.108762417,1.126867773,0.862810662,0.950644987,0.939458057,1.28350416,0.997968789,0.909423383,1.0764313,0.807238437,0.847618845,1.048103347,0.979870442,1.13728389,0,1,12/31/18
1.049409163,0.939792015,1.077476642,0.953460767,0.847818888,0.934940275,0.871073417,0.98489803,1.077861568,1.033251094,0.901019975,0.978378631,1.028008542,0.935938764,1.082457776,0.937395745,0.946008026,1.029724893,0.857460746,0.883305736,1.130416214,1.048963884,1.018326943,0.980035446,0.964928381,0.890872006,1.11980404,0.830953906,1.065250529,0.984628057,1.145683594,1.180604294,0.826583357,1.18065569,0.875044715,0.933159082,1.024008011,1.107290764,1.189944365,1.895047307,1,12/31/18
1.030097452,1.067291389,0.909443386,1.024893961,0.992743943,1.136237291,0.897694524,1.098993534,0.992934703,0.98207883,1.13079622,1.101332232,1.186747025,0.934198282,1.110830844,1.162447739,0.869050688,0.947666498,1.061895499,0.984254595,1.008450413,0.995343854,1.131221882,1.204795251,0.954676634,0.948413014,0.98981921,0.920027247,1.119980359,1.040778104,1.031298582,0.851880996,1.042479379,0.770818507,0.583180001,0.584080935,0.752305945,0.638399004,0.557743712,0,1,5/13/19
1.003719716,1.022306037,0.936919621,1.004449835,0.877644925,1.198808352,0.907887119,1.032254461,1.051036955,0.96156474,0.968305473,0.946152807,1.165749957,1.065373009,1.052974323,1.114942609,0.93917294,1.050323912,1.114612739,0.932758807,1.052683235,0.966585151,1.049239912,1.165575529,1.001725952,0.985614138,0.963396983,1.049381886,1.193560943,1.093859486,1.120186295,0.855849039,1.038238212,0.528938095,0.427013644,0.613901204,0.702824309,0.557065604,0.468308421,0,1,5/13/19
1.125722109,0.874280169,1.059369089,1.005599903,-0.019497087,0.028215796,0.021763489,0.027926235,0.056135283,0.028518483,-0.00539738,0.006687363,-0.000379941,0.002714063,0.011081936,0.00245061,0.01308062,-0.000727125,0.007579298,0.001085212,0.016167753,-0.000582355,0.010048262,0.006811495,0.006329235,-0.006995344,0.024687855,0.011442044,0.020235056,0.002637997,0.005674973,0.067417965,0.156405847,0.521765869,0.095060203,-0.057381125,0.455196713,0.140880211,1.928604387,0.135943842,2,8/5/18
0.585681258,0.44842308,0.511200076,0.51614356,0.474114327,0.497728243,0.529165569,0.578982889,0.54554852,0.520436431,0.51783294,0.5011247,0.431232808,0.531785,0.544460372,0.469466902,0.590347544,0.461764179,0.600378642,0.517262307,0.569621292,0.482877432,0.545552737,0.540350483,0.477671286,0.520077649,0.262157303,0.622480976,0.573852965,0.584708256,0.533121766,0.548423571,0.468572691,0.633087873,0.62730778,0.640585848,0.667660295,0.709487614,1.053765268,0.669847391,3,8/5/18
1.245479439,0.865591624,0.963795834,1.015704398,0.915010559,1.023182556,1.110150508,1.103606867,1.011488495,0.932625416,1.004632537,1.157156527,0.80388537,1.027873336,1.111681365,0.972394882,1.251049568,0.925466362,1.024699957,0.997580724,1.130329759,0.863718514,1.123352282,1.002017485,0.885778422,0.892062992,0.526192579,1.049891754,1.079840387,0.873199822,1.107876473,1.050999398,0.833939187,0.910987291,0.330838407,0.21402797,0.16570399,0.090901992,0.086140532,1.374479491,1,8/5/18
0.602992485,0.572808669,0.459626326,0.496827909,0.463800706,0.575904523,0.563691842,0.489653739,0.55278228,0.470476206,0.593691054,0.571166174,0.569273932,0.548739188,0.474415143,0.494704845,0.566960861,0.480926286,0.572140782,0.606242021,0.585739375,0.484030626,0.484732278,0.545627926,0.425142073,0.548880028,0.572957016,0.568995179,0.525008207,0.544663731,0.554858896,0.52738668,0.566949827,0.603473912,0.546295545,0.557626868,0.605920563,0.596576486,0.604288712,0.526334694,3,6/13/19
1.132223322,1.0949165,0.857229345,0.948312292,0.879572342,1.086720197,1.073097278,0.940802823,1.066675043,0.883579344,1.125096873,1.078967128,1.074670553,1.050077093,0.022326519,0.007600405,0.001495864,0.015048672,0.013380454,0.057905239,0.027536224,0.024216076,0.025030865,0.105654643,0.460314023,-0.107738598,0.106814759,0.300383732,0.300432811,0.020112077,0.331088241,0.253488583,-0.019401914,0.27071221,0.214084487,0.176310371,0.315651464,0.062848349,-0.061853117,0.065108129,2,6/13/19
0.928909397,1.12886296,1.061625214,0.987489529,0.891415344,0.92520946,1.177470874,0.90573279,1.124848362,1.111972662,1.002504949,1.03470248,0.976756976,1.264767902,0.914858477,0.839039439,0.834541596,1.114989798,0.943618464,0.977546525,1.027828311,0.86441461,1.085335725,0.427859325,0.609072111,1.047526457,1.157140783,0.986052705,0.997617464,1.040962989,1.053947428,1.094446755,0.987269205,0.958064804,1.080381332,1.171767696,0.877216998,0.750477297,0.238573485,0.146994081,1,7/1/18
0.010054085,0.092067207,0.915028508,0.958243202,0.994863321,1.119058674,0.896232803,1.206181694,1.164505467,1.081525097,1.163954479,1.043965195,1.099404817,1.089497679,1.036677231,0.900602783,1.402366354,1.015396485,0.980092876,0.83747045,0.833756348,0.962374613,0.854800368,1.224820284,1.146459211,0.968161069,0.906845532,1.075233676,0.965219797,0.907922062,0.917652672,1.032871092,0.924524684,0.92772194,0.840891281,0.985232791,1.005316054,1.083522274,0.834579541,0.898716072,1,1/13/18
0.015213679,0,1.025686853,1.0419672,1.05513769,1.076927828,0.917990929,1.183734286,1.252533462,1.08916085,1.184591451,1.128462117,1.148963768,1.071489423,1.094219751,0.980258009,1.034153443,1.140791276,0.956961,0.864281274,0.907344908,1.025714637,0.87766963,1.38443215,1.215295618,0.924621082,1.005359602,1.131207097,1.003300378,0.955070192,1.04227644,1.036488027,0.997177657,0.919571068,0.841845701,1.001053912,0.963947392,1.029946098,0.918208868,0.939502714,1,1/13/18
0.29067009,0.296284857,0.293625484,0.214111316,0.262282757,0.273329879,0.228011902,0.279642661,0.257579151,0.22905311,0.224307138,0.147269837,1.086711828,0.244300445,0.305215772,0.235871053,0.300855026,0.277641118,0.267755461,0.233151903,0.258709972,0.249060002,0.278246302,0.312880797,0.294233431,0.266382612,0.322449126,0.301067526,0.319037708,0.288903253,0.286815731,0.286816308,0.28902504,0.281228305,0.324300096,0.266816582,0.226067334,0.299314624,0.465510087,0.541480075,3,3/31/19
1.191764773,1.170452609,1.222137545,0.901036093,1.095651194,1.22159564,1.056569172,1.235661963,1.053970208,0.963496895,1.861973672,1.529604223,1.07915901,0.991473143,1.091105799,0.923851465,1.106588893,1.025821181,0.987229835,0.903545557,0.000905796,0.219979791,0.123447888,0.053612695,0.059134925,0.038881362,0.057714684,0.091184127,0.041106842,-0.050312346,0.072397609,0.018587331,0.00434422,0.058013772,0.018724128,0.011435607,0.016747869,0.192567619,-1.051892788,-0.699797168,2,3/31/19
0.546728324,1.114010303,1.126851538,0.813979722,1.040612047,1.246107161,1.021522827,1.221542377,1.081190721,1.083596489,1.009852395,0.744100821,0.783933815,0.995582871,1.154027925,0.906419691,1.150004107,1.115925484,1.038175242,0.899922034,0.93993343,0.962381778,1.021885763,1.10864024,0.996853504,0.958898461,1.05568119,0.971291932,1.075941215,0.985198718,0.947814543,0.966097736,0.992433024,1.011050629,1.121505969,1.196635805,1.064099758,1.154615945,1.253079753,2.426119185,1,3/31/19
0.902027563,0.940311679,0.834299393,1.123710587,0.941936492,1.066580632,1.0323853,0.831607679,1.080341579,1.430826652,1.023360768,0.795362842,0.449706469,0.903362457,0.000841596,0.007425133,0.007433614,-0.001615781,0.002115798,0.002959492,0.003700449,0.00528605,-0.002923576,0.010125691,0.008740729,0.007449924,0.01077165,0.006252143,0.008575359,0.010960811,0.014878856,-0.008911186,0.016869218,0.013028527,0.037701092,0.083628594,0.099051722,0.050642874,0.288809429,0.456825936,2,7/16/19
0.535467725,0.604663578,0.46442852,0.594014248,0.612659206,0.481039297,0.477880986,0.480605826,0.481584054,0.555447599,0.509705277,0.374771149,0.479341294,0.672600154,0.477037731,0.52908286,0.568781547,0.504863946,0.559072771,0.506408652,0.498480147,0.455971924,0.530591244,0.463658718,0.518342325,0.579633538,0.475518333,0.531221091,0.532452691,0.173642358,0.369889689,0.329486657,0.475650669,0.416003448,0.406847754,0.478433764,0.583617485,0.468024997,0.518956369,0.394383736,3,8/26/19
0.072327818,0.294151024,0.231689523,0.29871533,0.301241434,0.214129092,0.24949056,0.23728363,0.225030258,0.262872505,0.244699894,0.177926347,0.08557061,0.129135046,0.253983779,0.272026624,0.301796505,0.260995316,0.301509792,0.262320312,0.266531501,0.247498375,0.283635991,0.252019594,0.304307852,0.317488047,0.272651578,0.307255056,0.319201453,0.189069716,0.165366436,0.194975358,0.259143149,0.235021049,0.270855852,0.304274671,0.320113439,0.275655414,0.240383891,0.252658064,3,8/26/19
0.158942039,0.164062242,0.125599597,0.112038923,0.121466526,0.125067169,0.099703773,0.096703925,0.114171958,0.110302873,0.10647914,0.082515563,0.090325369,0.104143175,0.091507051,0.090997166,0.106885967,0.088301253,0.092491887,0.108946004,0.0830218,0.098832778,0.092967426,0.088105401,0.099807152,0.103071063,0.098241383,0.089291012,0.097080219,0.102134355,0.104955625,0.104138249,0.083691509,0.074608927,0.077831361,0.068602722,0.082745155,0.079522827,0.068233846,0.088573558,3,8/10/19
0.720429133,0.930632556,1.204100394,0.876139749,1.055246035,0.778764672,0.932604633,1.00347296,0.830879402,1.180616507,0.963048679,0.896905257,0.879066667,0.797973702,0.918963234,0.84636147,0.937570117,0.945522108,1.200067711,1.065939336,1.198775552,0.815583849,1.089686839,1.163327125,1.031754889,1.043888923,0.952220117,1.002964533,0.967258598,0.985962024,0.960010126,0.052024778,0,0,0,0,0,0,0,0,1,12/23/18
0.267591527,0.276887288,0.296007027,0.234040114,0.27965833,0.233420897,0.227229799,0.270850341,0.235323617,0.31531038,0.292894137,0.245752686,0.244558625,0.266170556,0.231043884,0.238968962,0.259622864,0.248211881,0.286765816,0.291803282,0.319324374,0.255717886,0.254619386,0.334548458,0.309362834,0.3438045,0.29425419,0.262695268,0.264305657,0.3183147,0.388082457,0.491983049,0.502561388,0.617067965,0.656133951,0.570820224,0.513724539,0.623796343,0.510931942,0.510556215,3,12/23/18
0.155751029,0.125391473,0.128646282,0.093329498,0.141573521,0.086498637,0.116078332,0.109623856,0.106083685,0.120389059,0.117576397,0.104062953,0.097110869,0.101417868,0.099622342,0.086726147,0.101095978,0.084475696,0.090057075,0.083875565,0.067616703,0.092634429,0.09335564,0.110754704,0.108907957,0.091306939,0.091416883,0.106577551,0.090347492,0.082020217,0.085588471,0.10486134,0.099050552,0.084925963,0.08968618,0.101222782,0.104457366,0.094880505,0.080878887,0.098840945,3,6/24/19
0.967602299,0.854317517,0.808906922,1.382399578,0.54267706,0.472127727,0.367213164,0.613783477,1.032991008,1.205279956,1.184191485,0.991625666,1.108554245,1.094338045,1.028654254,0.951393843,1.107100333,0.906100131,0.952093374,0.957302646,1.384098095,1.147578383,1.040170164,1.220119837,1.042192366,0.990535773,1.120290231,1.21377792,1.111623419,0.91464787,0.893943541,1.154877441,1.003233636,0.963865292,0.870334782,0.981262526,1.259434636,1.187481625,0.936661272,0.380310751,1,6/24/19
0.962445918,0.937159761,1.202025642,0.52066735,0.508279871,0.953894132,1.034833941,1.039990498,0.967268184,1.123493041,1.162995144,0.977538308,1.070642258,1.170769734,1.10595706,0.996537283,1.094149779,0.920276005,0.928761651,0.935957148,0.703160859,1.040053191,1.073372331,1.230185968,1.0819914,1.054369255,1.064829104,1.165206073,1.024048815,0.874884311,0.837618599,1.066003,1.071825633,0.92983018,1.012942192,1.150609532,1.339456346,1.165106669,0.918184068,1.000139781,1,6/24/19
0.816600399,1.135723814,1.000073266,0.980558739,1.074599175,0.974547828,0.822647279,0.922124212,0.919336805,0.815345289,0.984608225,1.022062632,1.123478667,0.86194567,0.864522161,0.894933279,0.984671059,1.116041375,1.012956785,0.64191074,1.234544732,1.190485453,0.891903055,1.286929659,1.168059031,0.905452766,0.872358382,1.0598334,1.048988566,0.907422474,0.975855663,1.074203432,0.828463802,1.084824743,1.026615521,1.284477541,0.910082404,1.04881992,1.050501842,1.468787602,1,8/25/18
0.456826646,0.604278979,0.554653121,0.4662363,0.568143512,0.506217095,0.481142524,0.537355454,0.473260292,0.454312678,0.565173756,0.490841736,0.599902842,0.502971704,0.474546071,0.468251221,0.514637274,0.600315358,0.581224835,0.690640214,0.626475287,0.609708083,0.483987864,0.613167673,0.61483858,0.504874747,0.486497649,0.538181869,0.531060872,0.482134791,0.506736958,0.624860984,0.635395759,0.689781825,0.600854299,0.563617601,0.455050406,0.516266467,0.566656768,0.562146725,3,8/25/18
0.968529524,1.182171138,1.082270772,0.939347076,1.016554957,1.051010177,0.941937057,1.016977141,0.81464562,0.837518718,0.924772458,1.004932952,1.12549142,0.942039203,0.878860118,0.925813372,0.876563047,1.111186521,1.036344298,1.382977835,1.200779193,1.070647157,0.87420735,1.261841124,1.19303736,1.005395834,0.831201118,1.015869414,0.940826968,0.94717085,0.946317297,1.144836287,0.839112574,1.219392662,1.032435606,1.142045455,0.86978648,0.956395908,1.060154263,0.127977189,1,8/25/18
0.342564691,0.321154992,0.321435052,0.296380995,0.330639607,0.349592876,0.331295333,0.357956438,0.281802937,0.299590611,0.296068494,0.362153188,0.321269334,0.36454899,0.313777585,0.316962966,0.264094152,0.321266468,0.24595896,0.258982271,0.316484894,0.251214444,0.247917698,0.253511616,0.307988159,0.256131468,0.280461261,0.29724906,0.321666824,0.338517421,0.253252295,0.2756816,0.274658513,0.344845095,0.347720027,0.314015649,0.374829243,0.34937477,0.216189524,0.267170976,3,10/7/17
0.975918027,1.032036469,1.211595447,1.06266167,0.975606306,0.849706618,0.858759908,1.016893897,0.936380463,0.93110362,0.959615905,0.983257133,0.904791512,0.713515663,0.871632238,0.834818748,0.730035665,0.764136038,0.625971555,0.654174238,0.404044303,0.476895615,0.537269237,1.356548499,2.993085685,3.869764222,1.94314259,1.727948859,1.284967118,1.146665138,0.890781904,1.21520198,1.085141073,0.55683535,0.520792823,0.757928744,1.179647,1.1631206,0.89533121,1.048869823,1,6/17/18
0.149347571,0.107077183,0.138803176,0.116149748,0.110812012,0.094936824,0.099255093,0.104796602,0.097644423,0.082380031,0.092307631,0.114039722,0.109962841,0.149404151,0.1880627,0.122825897,0.101235563,0.106374017,0.079833681,0.116774756,0.038331836,0.049884887,0.054185515,0.108214395,0.099376848,0.077419889,0.049758664,0.041700687,0.093294105,0.091066599,0.083091472,0.102832606,0.106681353,0.063830661,0.056618287,0.071892322,0.096096896,0.088399468,0.076631455,0.093393151,3,6/17/18
0.469323163,0.47989417,0.482325024,0.491560397,0.571693899,0.522936787,0.466232399,0.5467627,0.474195549,0.456840569,0.481526912,0.459897987,0.379084213,0.344523158,0.267399029,0.265780706,0.308151689,0.727753124,0.480866648,0.517753,0.587952721,0.594381213,0.514623786,0.473973541,0.621367031,0.554580474,0.572433244,0.685248119,0.588569434,0.484675267,0.539240014,0.540575421,0.501563134,0.524644171,0.495839584,0.564167107,0.591392602,0.541458582,0.442908956,0.254725632,3,7/4/18
0.861609742,0.842689004,0.870454213,0.900775947,1.082419084,0.99245015,0.7750253,0.945681238,0.91629476,0.911673676,0.966693366,0.997438707,0.837620304,1.42437441,2.485832421,1.266737914,0.951287244,1.463713266,0.843272543,0.948619322,1.102108934,1.07729882,0.902191574,0.875582093,1.010121881,1.094218167,1.095645553,1.2179783,0.950479544,0.881669747,0.919048138,0.929549517,0.90917965,0.930679949,1.003449417,0.93976953,1.114167417,0.984520308,0.833134481,2.450169514,1,7/4/18
0.935631209,1.005015144,0.992946358,1.133966022,1.033848145,1.068636022,1.1053822,1.005272899,1.081217615,1.006848588,0.992411299,0.849055599,1.11611707,0.955139243,1.702979602,1.401626342,1.730238406,1.599609104,1.34163242,1.073184159,1.110381532,0.928303759,0.798373583,0.905199137,0.026092694,-0.004329651,0.008015896,0.017258917,0.040608503,0.048218172,0.025086948,0.007055875,0.014553688,0.053450252,0.020354197,0.021980596,0.1570143,0.833843197,1.079059513,1.139345005,2,6/13/18
0.948704264,0.898455083,1.039147192,1.110920486,1.095100828,1.135588655,1.192908236,1.092402604,1.113514811,0.939425431,0.922933968,0.813128578,1.034201028,0.864528885,0.964166136,0.763635539,0.913398745,0.740599992,0.887784222,0.796583397,0.841267636,0.659101341,0.597023031,0.704126102,0.007396085,-0.001457734,0.014648802,0.029371861,0.027830316,0.015309382,0.011275609,-0.016565348,0.020021254,0.476149003,0.365279359,0.08327528,0.195367172,0.777421501,0.892229896,1.576313191,2,6/13/18
1.251346721,0.946270783,0.918199442,1.020828059,0.925527332,0.89662276,1.113054,0.946374463,1.194341436,0.715489692,0.736408478,0.93091025,0.932463051,0.96577087,1.120103773,1.045492024,1.058093751,0.940119043,1.04990427,1.14493742,1.153044363,1.155097502,0.823180483,1.030554676,0.981662183,1.152310389,0.957411003,0.963152838,1.01325494,1.187666895,1.247445142,1.164124911,1.047229667,1.301641027,2.186711284,1.983699462,1.909544817,1.998536521,1.464725534,0.199384939,1,6/4/19
0.833461656,0.983707429,1.076164757,0.154775286,0.040404165,-0.000414388,0.143787874,0.150456861,0.11938644,0.077109457,0.119736242,0.087978307,0.021715216,0.13080125,0.123008371,0.026267673,0.102280845,0.113519312,0.027267483,0.02534619,0.031576337,0.010995668,0.010639967,0.006589435,0.008587958,0.001875575,0.004728557,0.010264148,0.020527107,0.010516003,0.007593606,0.016174644,0.009760362,0.000755249,0.063423982,0.059636155,0.121892825,0.103497495,0.41687276,0.025133436,2,8/10/18
0.862780859,1.098686765,1.075176538,1.021975877,0.917720863,0.869408288,1.09874295,1.151323755,0.912118643,1.18984429,1.012985863,1.061388173,0.80490222,1.114303268,1.21455688,1.101175169,1.258193984,0.958087363,0.876801591,2.102470541,2.348380135,1.289189229,1.254552168,0.934839715,1.043987106,0.851811066,0.864243634,0.901344353,0.935002863,1.1785376,0.995337384,0.892952065,1.133721257,0.843731754,0.827463501,0.928931471,1.004801886,0.923065316,0.050327522,0.547128504,1,8/10/18
0,0.00491037,0,0,0,0,0,0.021848201,0.027988284,0.027537018,0.031181011,0.034401379,0.083115685,0.082144246,0.077013678,0.09578141,0.093571846,0.122005183,0.106118375,0.075168688,0.078085282,0.082476259,0.076520193,0.08987058,0.086526433,0.086152065,0.073129104,0.063078677,0.258468714,0.303703192,0.260139931,0.284032452,0.292571432,0.298786114,0.281255626,0.250755357,0.23472879,0.285732124,0.258576365,0.275320978,3,3/24/19
0,0.021994072,0.173834432,0.209382429,0.262592557,0.307083366,0.237150451,0.25056849,0.282807363,0.281639393,0.21809085,0.1971458,0.259084902,0.259173866,0.27865069,0.408365179,0.27266051,0.300833962,0.266612318,0.353073013,0.372893969,0.39325411,0.3691705,0.437834141,0.434604981,0.480770605,0.86865765,0.888414692,0.47379157,0.538057462,0.462729244,0.491384697,0.537847311,0.530471055,0.48739833,0.463105819,0.462653494,0.544767901,0.469135434,0.573396848,3,3/24/19
0,0,0,0,0,0,0,0,0,0,0,0,0.00203523,0.004732217,0.00741167,0.026622854,0,0,0.03465882,0.095783846,0.104392124,0.11583264,0.104799656,0.124274152,0.116947505,0.119099675,0.176074193,0.20325756,0.490201623,0.546244189,0.468328859,0.504182117,0.538402598,0.548741672,0.498373447,0.482351201,0.530397787,0.578506457,0.47923826,0.603682038,3,3/24/19
1.146968318,1.029705764,0.930681502,0.953207619,1.114653447,0.923216116,1.169283901,1.033384747,0.052488364,0.026214567,0.011239725,0.031826865,0.00210532,0.007099413,6.79E-05,0.006828752,0.006928971,0.001229195,0.00528096,0.011465854,0.002573544,0.002327796,0.004286313,0.010027368,0.002836468,0.008593882,-0.005219793,0.009198833,0.004021002,0.00806944,0.016199303,0.045125184,0.014645306,0.026549461,-0.020713721,0.090037998,-0.024681885,0.095041609,0.499570037,0.30664987,2,7/3/19
0.548543116,0.313718044,0.257443141,0.292807794,0.231005371,0.320323828,0.243340629,0.274965191,0.309597584,0.236405278,0.271819764,0.224195019,0.226515919,0.267098945,0.303336212,0.236717472,0.301830673,0.229065468,0.22507593,0.299188263,0.263528426,0.266862833,0.28368152,0.294137432,0.27616626,0.284257738,0.256611803,0.298061426,0.338253951,0.318970421,0.294781924,0.289727037,0.330554703,0.337152071,0.275776232,0.276359144,0.300250364,0.264933689,0.268458236,0.222912641,3,10/30/18
0.135205392,1.12920462,0.95626899,-0.041573882,0.011329476,-0.020539481,0.118685069,0.219130495,0.203047118,0.038809942,0.123324299,0.069014415,-0.024587306,0.012331603,0.054394555,0.003730357,-0.004873506,0.003605176,0.014223347,0.028546023,-0.017828482,0.001007697,0.033760718,0.021175138,0.028557564,-0.036060678,0.193827128,0.147554982,0.082797129,0.004941454,0.175760066,0.089264593,0.276983445,-0.0025148,0.169491616,0.39055616,-0.324364815,0.728610099,0.415605475,0.919463797,2,10/30/18
1.782356343,1.004693189,0.926222811,1.080637746,0.949227763,1.187431712,0.908639107,1.005315387,1.170495884,0.92136473,0.971701538,0.849663157,0.88953296,0.995071812,1.110956119,0.885197178,1.108687115,0.86674355,0.877303974,1.147124552,-0.025017924,0.006507885,0.02654948,0.006884208,0.033878921,0.020258489,-0.017324466,0.14244809,-0.067761557,-0.198423459,-0.03385217,-0.051201203,0.190926482,0.259179552,0.373255139,0.630149795,-0.0629653,0.586528038,0.508413665,0.461153585,2,10/30/18
